Nice product.... Camera is best	5
This mobile is so good good batteries good selfie camera	5
Very very nice phone Micromax canvas infinity	5
Very poor performance of device. Phone is getting hanged frequently. Finger print security performance is very poor.	1
Superb product by micromax ....Thank Amazon	5
Good quality display, Adequate battery backup, Sufficient memory. However my camera photos are not getting saved.	4
Made in India ....Lovely phone	4
Asphalt nitro was hanged in the first use but later on it became normalBut the phone is good	3
nice	5
The worst phone I have ever purchased.	1
good mobile and good price	4
Good product	4
While on the Internet device get hanged	2
Very bad device, phone is hanging a lot ,	1
Heating problem...I was not expecting this problem from Micromax Canvas infinity.	2
very delicate and less battery life	3
Nice mobile with all features	5
dont even deserve single star	1
Good phone.brightness is less.all others are very ok.should purchase everyone.	5
Good phone, value for money. Display brightness should get improved.	4
No stars for performance,2 for design compare to other Micromax models,M Hangs like anything.......	2
Best Mobil	5
Cool phone with great performance	5
I like this mobile for giving very smooth handled. Very nice product. Hingh specifications got low cost.	5
Best phone by Indian brand	5
It lags too much..  The performance is not up to the marks... It hangs whenever a notification arrives......	2
Its ok but not comparable to similar products of other companies.	3
Good product at good price and the big thing it is a purely indian manufacturing  and I proud to an Indian.great micromax.kwep it up what a camera and above all excellent product.	5
Camera is not clear	3
Waste of money ....	1
Good product as they show....big screen make awsome feel...as per cost ....good smartphone .	5
Excellent mobile	5
Awesome . If you even thought just once for buying this phone , just go for it.Best phone in this price range.	5
Very nice mob..looking good and useful ...Thanx to Amazon team nice service ...	4
In love with the product	5
No cost EMI par purchase kiya. But Amazon ne interest Laga diya. Hang hota hai..	1
Bkwas phone bs	1
Superb	5
Nice phone by Micromax, provides good features at this price.camera is just average.overall nice phone	4
Super!!	4
very poor quality. battery startrd troubling in 2 months only.cell gets hot everytime	1
Just go for it..:)	5
Battery perfect one dayScreen perfectCamera perfectA little bit of hang can be tolerated yetLooks perfectSound quality perfect  On a whole .... 10000 provided me a lot.  Go with this oneAnd the new thing its all new music player which i really loved .... And is far far far better then the earlier boring one ..	4
Wanted to buy it.!! Don't think so just grab this offer :)	5
Dum nahi hai phone	2
Cheap and best. ...	3
Does not meet the expectation when compared to other phones like Mi in the same range	1
On specification the battery has been shown as li-ion but with phone a li-polymar battery was given	1
It is good	5
Nice display, average battery, not a heavy performer but still good.Should be sold for 8500	4
I always trust Micromax and they lived up to it but please guys stock android is always best please	5
Phone is hanging	2
One of the best	5
Hang problem bht jyada hai	1
Amazing it works very well	4
Network issue	3
Good for what we have paid.	4
value for money 1 stare less because of battery backup issue.	4
Super	5
Slow charging...but overall a gud phn...awesum camera and delivery was quite fast	4
plz don't buy this phone.connectivity problem.hang .bettery time half day.	1
Nice phone	4
Looks good and cameras are good soft touch also head phone sound is smooth	5
Very good	4
Worst product, within a month issue with speaker problem (not working).	1
Fingerprint sensor does not work properly.  When pressed several times then only the phone unlocks.	1
Very good display, very clear pictures, easy  to handle.Thank u Amazon.	5
VERY BAD PRODUCT.	1
Average Product.	3
good phone by micromax... camara quality is suparb on this prize range..	4
Not expected as i want it is the worst device tha i used till now in my life	1
Very bad battery backup. Have to charge twice a day	1
Nice	5
	5
Good phone in this price range. Fingerprint sensor is very good.Thans to micromax	5
Must buy, amazing product and  i am satisfied, worth of money	5
Battery backup is poor. Battery drains in very short time	3
Could have been priced lower	5
Pakka	5
Nice phone but pressure is old and battery is short this mobile	4
Not upto the standerds. Micromax is way poor than its Chinese counterparts.	2
Headset not working in just about a month......... no link provided to contact seller	3
We purchased this mobile but within 10 days have speakers problem	1
Best phone in 10000....Awesome.. I like Indian product....	5
Third class Phone it's very slow and nothing at exchange offer. Please Don't buy.	1
Well this is one among the best in this price rangeGiod job Micromax	4
Thanks Micromax  infinite best mobail	5
The mobile is good but battery 2980 mah is not good enough	4
Don't buy it. It is worsted of money. It is not a good product.	1
Front camera is very good, over all a good phone	5
Awesome phone as I except	4
Not worth for the cost camera quality not good slow processing	3
Screen and desplay is very bad. And no exchange offer for this item .	1
Guys if you are looking for good Performance,Design,Battery backup and Camera quality..than go ahead with canvas infinity .best phone at this price range. Even I can say up to 15k range .. Amazing product from micromax and finally thanks to Amazon for on time delivery and great packing.	5
The build quality is bad it has plastic back no finishing is given don't buy this phone	1
Today we got the phone. Nice product. Thumps up	5
Excellent mobile at reasonable price.display super..	5
Worst phone. Battery backup is very very very bad. Waste of money.	1
Display is not as same in picture ..battery performance is low	2
owsm product thanks for fast delivery......	5
Fantastic phone by MICROMAX(back in the game)	5
Very Good Products.... Beat ... Other Brand .Ram Processor also Both Camera excellent.	5
Its an ok type one. Nothing great about.	3
Very bad there is problem from the date of devlivery itself	1
okay	4
I like this phone.it works good.camera is too good.	5
Product is good but it hangs daily.i need to restart it	3
It is not that good what expected. It's ok device.	3
Quick delivery, product quality is awesome.	5
Want to apply for warrantyFinger print not working	2
Nice mobile by MicromaxIam satisfied with this 	4
Not so good,heating and seems no return policy	1
I M LOVING IT PARAPAAAPAAARAAAAAAAA......	5
I expected more from this device' s camera.	5
super.	5
BadIn 2 month 2 mic problem	1
Very bad product, regretting the purchase.	1
good product	5
Its censor dosnt workWorst item	1
Very good phone and camera quality good.	5
Ok product very hard and it troubles a lot in removing	2
Not as par expection low quality Product	2
Excellent device	5
Owsam bought Phone. looking sexy	5
Looks good phone but processor is slow.	2
Best smartphone I had ever bought in this price	5
very good phone with amazing screen	5
Camera is avrge.Back panel opens hardly..	3
Very very nice ,,,,,. Sexy phone	5
It's OK not better to redmi note 4	3
It's a very good phone but sometime hangs up a lot	4
Nice mobaile	4
All was very good n reached to me in time,	5
Good phone, Nice display, amazing camera	4
Nice look .	4
left side earphone is not working	4
It's a great phone under 10000.	4
Best Smartphone upto 10k.. really amazing	5
Best mobile value for money	5
Great MobileCamera is too good	5
Battery of the mobile phone is not goodVery bad	1
Very Good let's hope for the best.	5
	4
During call the screen turns black and don't wake up	4
More than expected	5
battery backup is good 6 hrs	4
Nice product	4
Very happy with the product	5
This phone could have been better if it had 16:9 aspect ratio as well. Rear camera doesn't seem to be 13mp even when kept in 13M. It's more like 8M. And Micromax should have given a full HD display. Also, dual speakers with Dolby Atmos would have made it sound much better.I am updating my review. This phone keeps rebooting. There was an update of software recently from Micromax. But the problem is still there. The loudspeaker is of very poor quality. The rear camera does not perform like a 13 megapixel. It is more like a 5 megapixel. The front camera is 16 megapixel but what is the use? The charger that came with the phone is a slow charger.  It takes ages to charge the phone. Much better phones are available in the market in this price range.	1
Supooopppppp phone	5
Worst product. Waste of money.	1
Nice value for money	4
Excellent budget phone	4
Just k	3
getting hang sometime..	3
best camera quality	4
Camera super quality	5
nice product	4
Very good mobile made micromax	4
Worst product I yet seen...	1
I have been using this phone for last couple of days and found it to be good enough for an average user.Full vision dsiplay is the main highlight.You will find it great while playing videos and games.Performance wise, it has given me an amazing experience as it has never lagged or hung.Handling wise its premium. Looks wise it is amazing.For 10k, its a great buy. I dropped the idea of buying Nokia 6 after looking at it.You can see the number of Applications I have installed and its performing well.Think and save your hard earned money.	5
Awesome Product I Ever Use like This!	5
very bad phone	1
Poor quality product lost of money	1
Not For Gamer types Men	3
Maha bakwas phone	1
its good	3
Nice 1	5
very good product	5
Aweosome	5
Great device	4
only 4 months battery gone	2
Very poor performance	1
Waste Micromax phone	1
Worth price	3
Provide the bill	5
Good product	4
10k best fone	4
Nice phone	5
It is a best mobile.	4
Good	3
The phone is not working also	1
Worst phone..	1
Waste product	1
Very Good.	5
Very cool &niceGood cameraNice opreting	5
Battery not good	3
Full to bakwas	2
excellent	5
It is Good..	3
damage mobile	1
Bakwas phone	1
i don't like	1
Good phone	3
Super	5
Awesome mobile	5
Very bad hanging	1
good	4
Very good mobile .	4
Nice product	5
Smart....!!	5
So so	2
Good	4
Nice phone	5
Good	5
GOOD	5
We need duplicate bill for this purchase	3
Nice phone	5
It's good.	4
Not good	1
Guys after using 1 month here is the review ,Good battery, full view screen, great selfi camera, good primary camera, 32 gb,3 gb ram , no heating issue, good model, no weightAll are for 10,000 only,  so good in budget.Moreover proudly say this is made in India, of course some parts imported from China as online reviews says. But anyway one company hardly trying to compte with rest of this world & they almost there. Hope all the best to Micromax team , hope they would compete apple. With in 10,000 they can provide us like this best phone, if we would give chance just imagine for 80,000 they can make it miracles.So guys I request you first brand your India business I mean first respect & value , believe our products, I am dam sure that days are not more far away one day world buy & prefer our products. And all that can be happen with your support guys. So please brand and proudly say this is our product.By the way this is third product from Micromax which I bought. I am not fan of Micromax but believe me I prefer because those products which  I bought & used from Micromax all are still in good condition & didn't get any trouble apart from very very small issues but at the same which I used & bought from other brand products, faced heating issues , hanging issues, battery down issues. This is true, I respect geninue why should I take that product which is not good. Just think.	5
Good phone	3
Super	4
Nice smartphone	3
Very nice mobile..	3
great phone	5
Gud	3
Nice	1
super	5
Good item	4
Good	2
Excellent product	4
Good	4
Thanks	5
Nice	5
Date	4
Does	3
Fine display and battery backup . Camera not good quality	4
Best thing is it's awesome screen to body ratio is excellent very much better than LG Q6, for those who want better rear camera can select super pixel option in camera settings it gives very good zooming details, battery backup for 2900mah is quite decent. Only the back look is not good it could have been like other not like XIOMI.Very light weightCONS720P display...After update the system update button in the strings stopped working.	5
Pros:- 1- Best camera 2-ifinity display3-metal designCons:- 1-average battery2-720p display not full hd3-no fast chargerOverall best phone value of moneyIn 10k	4
Though MICROMAX IS A INDIAN company but it's  @@@NOT MADE IN INDIA@@@....WHEN I RECEIVED MY PHONE ON THE BOX IT IS MENTIONED AS @@@@MADE IN CHINA@@@ which is ridiculous. If I would have known that I'm getting a made in CHINA phone then I would have opted for CHINESE company phones only... after seeing this label MADE IN CHINA.I even went to sell this phone  but no one was ready to buy it  coz redmi is available for them at 7K only.I expected  this mobile to be MADE IN INDIA & not made in elsewhere.1.Sometimes phone is acting weird(hanging) unable to operate anything need to restart phone in order to use the phone, now a days it's becoming a regular task.2. Unable to pickup incoming calls also at times, even today I have faced this problem.3. All of a sudden some apps stop working.Hope these comments would have some impact on the maker of the phone.	1
Hello everyone,This phone looks awesome.Better features than LG Q6,which are missing in Q6 like notification light,cast screen,big display,bundled accessories back cover can be opened.Yes its it's display is low but manageable.Regarding front camera in indoors pics looks yellowish,but outdoor is great.Back camera is okay.Suddenly notifications are coming like playing tone, balance low.It needs to be rectified in next update.Battey is okay.Only Gyroscope is missing.Double tap to switch off display is not working.Games are playing okay.Its processor is low but manageable for moderate users.All in all it's good phone according to it's price range.	4
Awesome front camera ...Great back camera at low light and advance feature in one step ...Display quality is great in price under 10 kBattery given 2900 mah...but it look like 4000 mah thankx to Micromax..Mobile has premium feel which no one will give in segment...No  lagging at any stage ...Infinity is really infinity ...feel proud on Micromax ..Hope that also launch more infinity with advance 18:9 ratio...Verdict .... Without thinking go for it...Prem	5
value for money	5
Great phone from Micromax, Hearlty congrats to everyone who trusted and brought the phone.Likes:1. Display as promised very fine finished.2. Speaker volume is good and best .3. No heating issue over calls or while charging.4. Even though there is no quick/fast charging the time take to fully charge is around 2 hours and considerably good. 1.5 days of battery availability with silent battery saver.5. UI mode is a mirror copy of iphone which looks good.6. Camera is best of best ,  front cam with flash, Autofocus works exactly as in reviews over youtube.7. Phone is thin and less weight.8. No lag while using, With my previous phone redmi note 3 over multiple usage of apps there was sluggish in usage.Drawback or something which could have improved.1.quick charging2.Could have manufactured in India promoting make in India.3. Dual cam could have captured the depth of the image like in evok.	5
Working good.satisfied with the product as I expected.Headset has excellent bass and ultimate music clarity.Display quality is also good and it's quite large compared to budget mobiles in this range. Camera quality for both front and back good for  this range.It has also long battery backup. Totally performance wise good product to purchase.	4
I ordered this phone on 1st September flash saLe. I have a Samsung. Phone screen is big enough to do all multimedia stuff. Definitely not bulky. Good front camera for selfie. Should have given 16mp same camera at the back. A good phone for 10k rs. Connectivity is good.wifi works great. Don't compare to s8 or iPhoneX . In this budget you are getting a best deal. Also I was looking different colors. Which micromaX needs to think about. Also increase battery size.	3
To be honest, The phone worked fine and i liked the performance except for the UI lag.But the touch screen at some portion stopped working after 15 days of usage. No breakage of parts from my side. Low quality parts including touch screen and display, is used. When I called and asked micromax service care for a replacement, they said that they don't bknow anything and told me to contact service center. And when I visited the service center, they said it will take 1 week for replacement of parts for a brand new phone and said there will not be any replacement. One of the worst customer care I have seen. Bad phone and even worse customer care. I suggest u to go for some other phones at this price range. Or buy it at your own risk.	1
hello,recently i have ordered micromax canvas infinity HS2 from Amazon and suddenly after 2-3 days this phone got hanging but we ignored but now the problem persists and its touch is not working. we want to open contacts it is opening amazon or any other appvery disappointedplease exchange this phone or make this problem solvereply fast	1
This phone has a pretty look. Front Camera quality is superp,thankfully it has front flash too. Though it doesn't support  turbo charge battery performance is good.No heating problem till now.But only bad thing is user interface it is comparatively bad and have to  improve..	4
Best phone under 10k, by..by Chinese,Me micromax ke bohut friend you..Good job micromax.....My favorite mobile company	5
A good featured phone after a long time from Micromax.Pros-1- Works properly, no hanging problem.2- finger print sensor is quite good.3- Good battery life.4- split screen feature provides two apps to run simultaneously on your screen5- sound quality & display is good.Cons-1- front camera is not up to mark.2- not suitable for hardcore gamers.3- takes around 3 hours to charge from 0-1004- overpriced5- Micromax is an Indian company but the product is made in China	3
Performance and quality isn't as good as it seems to be, phone lags too much, build quality is very cheap. Overall all I can say is this phone looks like the retarded cousin of Samsung Galaxy S8 and performs like the retarded cousin of Galaxy S8.	1
Hi,I bought Micromax Canvas Infinity and sharing this review on my personal use.Micromax Canvas Infinity comes with a price tag of Rs. 9999/- mid range with great specs and that's the very first thing that attracts consumers.3 Things I personally like about this phone:1. Design- This phone features an infinity display which itself catches all the attention, again looking at the entire design Micromax has done a great job here giving it a slick look, feels really good and light weight in hand.2. Sim/Memory- It has a dual sim and  also supports microSD card up to 128GB. So i don't have to switch between sim and microSD card. It houses 32 GB of internal storage with 3 GB RAM, not to forget it also supports OTG which gives additional storage for your media.3. Front camera- 16 MP with a front flash has a pretty decent quality and the camera app which has inbuilt beautify modes make it more appealing.3 Things which disappoints about this phone:1. Performance- Unlocking the phone is really slow. It take its own time to unlock which after using for a while gets annoying. Switching between cameras is slow; whereas i didn't have any difficulty in switching apps. So its a mid performance phone.2. Battery- This phone has a removable battery of 2900 mAh, which I find to be not enough for heavy users even if you are only using it for internet browsing.3. Display- No full HD display.Over all, Not to forget this phone comes under Rs.10000/- and comparing it with other product I find it to be pretty impressive at this price band .My experience with this phone was pretty good.Please leave comments below if this was helpful.Thanks for reading.	5
I book this mobile no 1st of September and I get it by 4th of September. In this price one of the best mobile from my point of view . Highlight is  quality it was really sooooooo good. All r telling in this budget MI is best but my point of u Infinity is best thanks to Micromax. But only 2things r little bad1st I can't able to use mobile in sunlight plzzz improve the brightness2nd u can improve battery is really importantOther then it's really good and packing also super thanks to Amazon	4
Only condition which u don't have to go for this phone is .. only if u r a heavy gamer... , if u want above average speed with large display.. it not infinity display..  Rest camera ,battery, overall new operating system, screen resolutiom, volume, accessories along with phone, handling, all in all its a great package for price.. preloaded camera software is fun to experiment with and front flash does the low light photo possible... Battery is above average know ...All my friends are dispointed coz of Micromax .. coz of its after sale service, let's hope it resovles issues quickly coz it's a popular saying .. Micromax Canvas last max for a year.  Hope Micromax improves its after sale services or built phones for lasting longer.	5
Best Smartphone in Budget .proud to indian company black colour in fabulous .but one senser missing gyroscope senser i hope Micromax next smartphone complete in All sensers but phone is okay	4
This phone is quite good with its specification. But i don't know why it got hanged so badly it is not even reboot. I can't see notification tab, even if i try to slide down it. I buy this phone because it is an indian company and i believe everyone should promote indian brands instead of china products. Back cover is very hard to remove. First you will not understand how to remove back cover which was quite funny to find. Then i saw everything inside was made by china. Somewhere i felt this and requesting micromax to start manufacture all the products in india instead of taking it from china. Now i will show this phone to service centre. Lets see how they respond it. But think before you go for this.	2
Hi, its been more then 1 week of use..its a genuine review after use of 1 week.Pros:Best camera at this costFinger print is fine (considering the fact that we are not launching atom bomb or rocket through finger print)Screen size is really big24*7 service and replacement warrantyStock androidRemoval batteryViewing angle are decent3gb ram 32 GB internalNow cons:Battery could have been 4000 mah which is decentProcessor could be octacore 625 or 630This is not a full HD deviceYou tube will support only 720 pixel videoFinally the product is for normal users camera is best with optimum battery. The phone is not ment for hardcore gamers. If you are a hard core gamer then go for redmi note 4.Thanks	5
After Using 4 month I found 2 CONS.1.SlowProcessor  onlyIf you are heavy gamer than it not for you. And2.Slow Finger print sensor.Rest of all features are very good.Both Camera and sound Superb.Premium look and big full view Screen.Budgeted Phone	4
Superb mobile in this price range . Really love it . Camera is awesome. Smart handset . Love it. Recommended to all of u guys. Micromax really done a good job with this mobile ..	5
Friends First Of all Let Me Tell You All Read This Short and fair Review Before buying ,Friends Being A Middle Class Every Single Rupee is Important ,So Pay Attention , i will Guide You And Tell you for whom This Phone is Best ..........................................................i Prefer This Over Xiomi bcz Dont Fall Into Mi Phones Outer Trap , Im using Xiomi Redmi Note 3 and i must say In terms OF Reliability Micromax Brand is Much more Reliable ( As I also have Micromax Canvas Nitro A 310 Working without any Problem from Last 3 yrs ) .....Anyways Comming To canvas Infinity :::::::::::::::::::::::::I Myself Being A Engineer and Developer , Will Tell you in Simple Language bcz Not Every one Can understand Processor 425 snapdragon or Mediatek etc etcSo Lets start1> The Major USB Of This Phone is Camera 13 Megapixel Rear +16 Megapixel Front , This Phone is For Camera Lovers or Who Wana Make You Tube Videos but They Can't Afford Expensive DSLR2>Battery is 2900 Mah , which looks small in Figures But Friend Let me tell you it Will Surely Last a Day even if Moderate User , Even if you are a Heavy User , You have to Charge at End OF Day , ...........................Bcz some Other Brand Phone are There With 4000 Mah Battery and Not Even Last Long a Day , (Im Not Taking their Brand and Model Name as it may Not Gets Well )3> Display :  It Has Larger Display 5.7 inches IThan Other Phones .........So If you Are A Online Videos Streamer or Movie Lovers , This Phone Is Best .................4> Selfie Lovers : Friends Myself Being a Selfie Lover , I Prefer This Phone Bcz At 10k Price I am Getting 16 MP Beauty Camera With Flash , Omg This Is Wonder For Selfie Lovers ............5> Moderate Gamers : Friends Pls pay Attention Im Using Word Moderate Gamers ,Not Heavy Gamers , bcz i Played Asphalt 8 , Modern Combat 3 Like Moderate Heavy Games (Bcz  Graphics settings can Make Difference ) Without Any Problem , But If You wana All Day Heavy Games back To Back , This Phone May be Not For you ...... But Grow Up Guys ....Who Plays All Day Games ?????Bcz Processor Used Is Snapdragon 425 Which Is Much Much Better Than Mediatek Processor , So It willl Run Heavy Game Also But May Lag A Bit During HIgh Graphics Settings ........................So No Issues With Games Also6> Operating System : Friends it has Android Nougat 7.0 Which Is Latest and Company Promises To Give Android O Update Soon ,Thats Best Thing .............u Dont Have To worry about Using Old Android Verssion as Soon It Will Be Upgraded .................7>Ram : It Has 3 GB Of Ram Which Is Sufficient For Multitasking and other Normal Day To Day Functions ...................8> Memory/ROM : Friends It Has 32 GB Internal Memory But In Reality U will Get 22 GB Working Memory For Your Use But In This Era This seems To be Small as Gona Those Days When Internal 8 GB Was Sufficient For Years ...........HAhahahhahaha , My Personal Experience .....But this Phone Memory Can Be Expanded To 128 GB ......WOW WOW WOW It can Be Expanded To 128 GB , Thats Great9> Dedicated Slot : The Best In Class Feature OF Todays Demand :::::::::::::Working 2 Sims and a Seprate Slot For Micro SD Card , Thats Just Awesome :10> Removable battery : Thats The best Thing They Given , Bcz Suppose Your Mobile Hanged ???What Will You Do ???Wait For Complete Discahrge To Reboot If Battery Is Non Removable ..........It Seems Ok But What If you Are in Hurry OR Outside ???????yes There are Method (Power Button +Vol Keys ) To Force Reboot But In Maximum cases That Dont Works When u Need Ur Phone The Most ...............Also If Ur Battery Gets Weak After 1 Year When Warranty is over u dont have to go to Service center and have to pay Additional Charges (battery+Repair ) U just simple go to market and by battery of own , thats the best thing about Removable battery .....Think About Long Run11>>>>>>>> Free Mobile Replacement :::::Omg This is More Than Awesome ::::::::::::Company Promises To Repair Mobile in 24 Hours or Else They Will Give You new Replacement Of Mobile ...................Its Like Wonder ,,,,,,,,,,,,,,,,,No Need To Worry About Waiting So Long Like Others Companies Sucks In This Case ................................Last But Not The Least ......................................................Verdict : Friends i Prefer This Phone For You Bcz in 10k Such a Features are More Than Aweosme ..................And Best Thing Micromax Service Centers in all Cities , As Always keep In Mind Before Purchasing Mobile >>>>> Local Service Center ...............Bcz I Know the Phone Likes Xiomi etc using and How Poor Their Service is ..........................Will have To Wait For Even Months And Also have To Travell To Other Cities .......................Anyways Hope Guys My Review Helps You :) Love u My Friends .............. Some Youtube channels Giving Biased Reviews To Purcase Moto G5S Plus Bcz In That They Getting More Commision ,,,,,,,,,,,Dont Gets Into Their Trap Freinds ,,,,,,,,Moto G5s Plus Camera Very Slow , i Myself Returned Moto G5s Plus and Purchased Micromax Canvas Infinity and im happy With My Purchase /......Freinds Go For It , Its More Than Awesome Phone ...................:) Hope My Review Will Help You To Invest Your Money In Good Product ..Im Attaching Image Clicked By Its Rear camear and See How Good Clarity is ..............Thanks Friends ..... Love U All :)	5
It's a very good phone - go for it without any second thought. Camera quality is ok and have been using it from last 1month and it never hangs. Battery discharging is as per usage. There are times when the charge lasted for more then 30 hours.	5
This review may help people who gonna buy this mobile on 8th september :pPROS :-No Heating Problem - The best thing I love in this phone is there is no much heating, I had played some heavy games like Dungeon Hunter 5, Brothers in Arms 3, Future Fight, Mortal Kombat X etc., for more than a hour but I didn't feel much heat.Camera Quality - Camera quality(16mp front and 13mp rear both flash) is good at this price, I'm very much impressed with some effects like Portrait and Timelapse.Display - 5.7" screen with 720x1440 pixels resolution has both pros and cons. Eventhough it has 5.7" screen mobile smaller than many other 5.5" smartphonesOS - Latest Android Nougat 7.1.2, with some smart actions & smart gestures, "OK GOOGLE" works perfectly. :PFinger Print - Finger Print sensor is pretty fast than the most Lenovo and Moto phones.Charging - Charging Time is also good, it charges 2900mah battery within One and half an hour.SIM & SD Card Slot - It has 2 micro SIM slot and a dedicated SD Card slot (Upto 128GB)GPS - GPS compass is also accurate.CONS:-Portrait Games - This is an important cons, when I play portrait games (Ex: Clash Royale) the display seems to be cut on the width (this is due to 5.7" display). Not the problem for landscape games.Gaming Experience - I played Modern Combat 5 some part of games are bit laggy :(. Other games that I have listed in pros works cool.Battery - For Normal and Medium users battery will last for 1day. But for heavy users like me(crazy on gaming) it stands only for 6 - 8 hours so I listed in cons.Eventhough it has cons I gave 5star, because it is fair at this priceOTHERS:-Sound Quality - Sound quality is good and impressed with headphones (I don't like volume UI)Processor - It has 1.4GHz quad-core Qualcomm Snapdragon 425 with Adreno 303 GPU (Not the powerfull but good performance with Nougat and fair at this price)Memory - 3GB RAM and 32GB ROM (Almost or Atmost 22GB Available) which is also good.Overall Micromax Canvas Infinity is best for medium users and selfie psycho'sFinal Word for Micromax - "Keep Going! You're on right track" :)	5
people it is not a phone problem its your data problem which you put inside and hangs ur phone...i am using this phone for a week now and it doesnt show any sign of problems which u have raised....and fingrprint is working 10  out of 10...sometimes they dont work due to peeling of our skin its problm with evry phone	5
I got this product before date ... Its not like infinity screen which is shown to us not like samsung S8 but at this price range it goodNot good for game loversCamera is not like much impressive both camera are just okBattery life is good but it has normal charger so mobile takes more time to chargePerformance is good not so farI give 3 stars cause camera is not on the mark	3
Good product at good price and the big thing it is a purely indian manufacturing and I proud to an Indian.great micromax.kwep it up what a camera and above all excellent product. Such a awesome product.	5
Whatapp functioning problem with this phone.... sometimes... automatically will not be able to receive or send messages ...after reboot it'll b fine ....but we can't do it always ...I hope with the next system update it'll b taken care of	3
Got it the next day of release ..does not support turbo charging but does charge upto 75% in an hour ..which is not bad at all.. Numerous features at hand ..like the immediate notification changes ..u can set then and there ..Finger print sensor can be used to open apps ..awesome camera when compared to higher end phones ..good speaker quality ..looks awesome ..all features have been provided flexibility ..Just love the phone ..And not to miss the flawless typing	5
Good phone in 10000 Rs. Initially felt like battery is small but after installing new update the battery performance improved drastically. I watch lots of YouTube videos and still able to use it for 1 and half days. Camera also very good especially front camera. Need to improve back camera and UI a bit but that's not a deal breaker at this price range. Micromax is doing fantastic stuff. Success will not come overnight please have a patience and keep doing good stuff. Service yet to experience. This phone is not for VR users and  gamers.	5
camera quality is very poor and its display see like a blur display ...But it's price very unique 9999 so its a good product.purchased it for myself,really it's worth the money .phone looks very premium.Good quality, great battery backup which I was thinking will be bad but thank God it is great. Display is awesome , Great phone in small budget	4
	4
Awesome product from Micromax. I am fully satisfied with it's stunning looks, product quality, performance. It can beat any Chinese smartphone products in the market currently. You can blindly go for this smartphone. Also urge who are seeing my review to give off Chinese products and promote Indian products.	5
	5
Camera quality poor both rear & front.Display & color reproduction good.Movie watching experience nice for movie lover but sound output low.Touch good responsive.Finger print scanner work well.Looking may be nice if device body are in metal finish and color gold.Battery backup good.Calling quality good.LTE connectivity fine.	4
Please ensure the product IMEI no (box- mobile- invoice )Cross check the same	3
Best phone in this budget no heating no hang and no lag	5
Good Job...MicromaxBest phone under 10K..Micromax this time you deserve 100 out of 100 marks	5
Amazon .....About phone : -Camera is goodBattery is okDisplay is okSound is normalHanging problem is there ...Touch id working 2 times out 10 attemps ...And the big problem is no customer support...n Micromax claim 24*7 service ....I reported complaint 7 days ago but there is no revert from company ...I'm very upset with company ....I'm giving one star bcoz of camera otherwise  zero my side to this product n company	1
It is one of the decent product which was launched by micromaxCamera quality is goodScreen revaluation also very nice.....But battery power is not that much.....	4
I am impressed with this phone after using it couple of weeks.Its best money can buy at this price range.Pros:Camera Shutter speed is fast even in HDR.Photos (both f/b) quality is good.After installing 30 - 40 apps (including fitness apps ) the phone dint slowed down.Battery life is good.Head phone Sound quality is good.Using without a screen protector for more than 20 days but not a single scratch on the screen till now.Love the single swipe search for contacts, apps etc..Cons:Back panel looks too plastic and its finger print magnet.. cant use it without a back cover.The inbox screen protector and back cover is of cheap quality.Accessing quick buttons to enable/disable wifi, Bluetooth etc is a pain.	4
I am sharing this review, after using for around 6 months . First look of this phone is very impressive , after using this for around 6 months , I am facing lot of issues. First thing that it became very slow , and hangs very often. Sometimes I don't see calling screen to receive call, but phone will ring . Mic of phone fas stopped working. I am shouting from my side, other side person is not able to hear. I am using earphone all the time. Service centre guys are literally stupid. My phone is under the garuntee period they are adding extra cost of every thing. It's my last mobile from Micromax. I would recommend don't go with this product atleast.	1
one of the best selfie camera in this price range. ui like iphone. feel good to have this phone.	5
Awesome cameras quality and best display 18:9 HD displayoverall this is a too best phone in this price range.mostly all main feature available in this phone	5
Product achha  hai per kuch  Kamiya hai  use dur  kiya  ja  sakta  hai jaiseColours  option  aur  hote  gold silver etcDisplay Britness  kam  haiBattery capacity aur chahiyeKafi feature achhe aur  naye  bhi haiOverall fone mast haiDilvery time very impressive goodCost is to good	4
Phone is good for the price range. Charging of the phone is slow.  The quality of camera's are not in consonance with the MP. Overall all a satisfying buy for the price range and over and above an Indian company , Cheers for that.	3
1.IT VERY GOOD PHONE FOR EVERY PERSON *****2.CAMERA PERFORMANCE  IS OUTSTANDING*****3.GAMING IS VERY GOOD****4.BEST FEATURE IN THIS PHONE I OTHER REVIEWS GIVE AFTER USE PROPERLY	5
Looks wise fantastic product.slim n good looking. Only drawback i feel compared to samsung is screen quality n density. 1080 p screen wud be awesome on this phone. n rear camera is ok ok. So if u can ignore screen n rear camera den this is best budget device. Selfie is good n recording as well.	4
Some of person says that this that...  ??????In my review if you want to compare 10k range phone.then is is super phone.I suggest to micromax plz increase batteries and some little work required back camera (because till i am using unite-2 till time & basic phone-x1850).	5
Body is goodScreen is good but briteness is not goodCharge is slowHd games has some lags on screenFront camara is goodRear camera is not good flash is not goodFinger print is goodIn 10000 is good but still not well micromax	4
Best android phone offered by Micromax in 10k .Everything is working as expected.both the cameras are awesome specially front.Device does not lag.Good UI.	5
I love the phone. The built quality the display the sound everything is amazing except that i am facing an issue where memory card is not getting detected. Visit from technical expert is suggested hope Amazon solves this issue by replacing the device.. Once done i would rate 5 for it..	2
